FID,Plant,Log_number,Latitude,Longitude,Observatio,issues,BIO1_30s,BIO2_30s,BIO3_30s,BIO4_30s,BIO5_30s,BIO6_30s,BIO7_30s,BIO8_30s,BIO9_30s,BIO10_30s,BIO11_30s,BIO12_30s,BIO13_30s,BIO14_30s,BIO15_30s,BIO16_30s,BIO17_30s,BIO18_30s,BIO19_30s
654,Lonicera maackii,1807277155,39.002906,-77.066616,HUMAN_OBSERVATION,"cdround,gass84",13.01250004,11.27500004,31.67134892,879.2510393,30.29999924,-5.300000191,35.59999943,21.56666644,1.99999996,23.73333327,1.99999996,1081,109,71,11.57612409,304,234,291,234
655,Lonicera maackii,1668858052,38.990457,-76.921371,HUMAN_OBSERVATION,"cdround,gass84",13.20416671,11.49166661,31.92129528,882.410083,30.70000076,-5.300000191,36.00000095,21.73333343,2.149999976,23.95000013,2.149999976,1104,113,72,12.55643458,314,238,300,238
656,Lonicera maackii,1703138641,39.051482,-77.114155,HUMAN_OBSERVATION,"cdround,gass84",12.77500002,11.41666649,31.89012927,879.4768637,30.20000076,-5.599999905,35.80000067,21.35000006,1.733333349,23.46666686,1.733333349,1082,110,71,11.56908858,305,233,291,233
657,Lonicera maackii,1806328791,38.973817,-76.946196,HUMAN_OBSERVATION,"cdround,gass84",13.18750009,11.32500011,31.63407834,881.5511226,30.60000038,-5.199999809,35.80000019,21.71666702,2.150000095,23.9333334,2.150000095,1103,112,72,12.5127668,314,238,301,238
658,Lonicera maackii,1640131916,39.046917,-77.019184,HUMAN_OBSERVATION,"cdround,gass84",12.7791667,11.34166654,31.76937382,879.882377,30.10000038,-5.599999905,35.70000029,21.33333365,1.75,23.48333327,1.75,1110,113,73,11.68488411,313,239,297,239
659,Lonicera maackii,1671734586,39.01358,-77.031199,HUMAN_OBSERVATION,"cdround,gass84",12.89583336,11.19166687,31.43726573,880.1871087,30.20000076,-5.400000095,35.60000086,21.44999997,1.866666714,23.59999975,1.866666714,1099,112,72,11.87188603,310,237,295,237
660,Lonicera maackii,1677281373,38.969513,-76.942649,HUMAN_OBSERVATION,"cdround,gass84",13.18750009,11.32500011,31.63407834,881.5511226,30.60000038,-5.199999809,35.80000019,21.71666702,2.150000095,23.9333334,2.150000095,1103,112,72,12.5127668,314,238,301,238
661,Lonicera maackii,1671725858,38.933894,-79.965485,HUMAN_OBSERVATION,"cdround,gass84",9.954166715,12.64166644,35.21355592,841.9821218,27,-8.899999619,35.89999962,18.13333337,-0.699999889,20.08333333,-0.699999889,1207,124,81,13.93093392,354,264,354,264
662,Lonicera maackii,1805184684,38.940681,-95.227987,PRESERVED_SPECIMEN, ,12.81666667,11.78333334,29.31177461,1014.972761,31.89999962,-8.300000191,40.19999981,22.69999997,-0.233333429,24.98333327,-0.233333429,1007,141,30,44.30653728,376,104,335,104
663,Lonicera maackii,1671729271,38.934685,-76.941449,HUMAN_OBSERVATION,"cdround,gass84",13.325,11.4166666,31.80130047,880.2879204,30.79999924,-5.099999905,35.89999914,21.86666679,2.299999972,24.04999987,2.299999972,1081,110,71,12.49566791,307,234,295,234
664,Lonicera maackii,1836691496,39.059801,-76.968712,HUMAN_OBSERVATION,"cdround,gass84",12.74166668,11.39999993,31.84357504,882.1972376,30.10000038,-5.699999809,35.80000019,21.30000019,1.683333397,23.46666654,1.683333397,1132,116,74,11.72620764,318,244,300,244
665,Lonicera maackii,1703199581,38.978056,-92.25903,HUMAN_OBSERVATION,"cdround,gass84",12.2041666,11.49166657,29.09282747,995.9313924,30.79999924,-8.699999809,39.49999905,17.6000003,-0.683333317,24.11666648,-0.683333317,1018,129,40,29.83911306,342,149,295,149
666,Lonicera maackii,1836616937,38.974474,-77.049136,HUMAN_OBSERVATION,"cdround,gass84",12.99166668,11.16666681,31.45539861,879.1520554,30.20000076,-5.300000191,35.50000095,21.55000003,1.966666659,23.6833334,1.966666659,1084,109,71,11.82309703,305,234,293,234
667,Lonicera maackii,1269570137,39.000204,-77.248658,HUMAN_OBSERVATION,"cdround,gass84",13.11666662,11.5666667,32.12962888,881.5001097,30.70000076,-5.300000191,36.00000095,21.75000016,2.066666524,23.86666679,2.066666524,1027,103,68,11.56486868,290,221,281,221
668,Lonicera maackii,1640030615,39.001091,-77.24719,HUMAN_OBSERVATION,"cdround,gass84",13.11666662,11.5666667,32.12962888,881.5001097,30.70000076,-5.300000191,36.00000095,21.75000016,2.066666524,23.86666679,2.066666524,1027,103,68,11.56486868,290,221,281,221
669,Lonicera maackii,1269569993,38.996361,-77.2482,HUMAN_OBSERVATION,"cdround,gass84",13.09999993,11.58333335,32.265552,879.467821,30.60000038,-5.300000191,35.90000057,21.7166667,2.066666524,23.8166666,2.066666524,1030,103,68,11.61880757,290,222,282,222
670,Lonicera maackii,1269574765,38.997285,-77.248572,HUMAN_OBSERVATION,"cdround,gass84",13.09999993,11.58333335,32.265552,879.467821,30.60000038,-5.300000191,35.90000057,21.7166667,2.066666524,23.8166666,2.066666524,1030,103,68,11.61880757,290,222,282,222
671,Lonicera maackii,1453087969,38.959767,-77.053208,HUMAN_OBSERVATION,"cdround,gass84",12.93749999,11.0916668,31.33239158,877.3802019,30.10000038,-5.300000191,35.40000057,21.48333311,1.950000087,23.61666679,1.950000087,1084,109,71,11.62791655,304,234,292,234
672,Lonicera maackii,1453085912,38.9787,-77.215998,HUMAN_OBSERVATION,"cdround,gass84",13.16249992,11.62499997,32.29166573,880.0881238,30.70000076,-5.300000191,36.00000095,21.76666657,2.116666635,23.88333321,2.116666635,1032,103,68,11.46286205,290,223,282,223
673,Lonicera maackii,1453087611,38.93897,-77.063452,HUMAN_OBSERVATION,"cdround,gass84",13.02916673,10.99166665,31.13786529,876.9172679,30.20000076,-5.099999905,35.30000067,21.5666666,2.03333346,23.70000013,2.03333346,1073,108,71,11.5464815,301,233,289,233
674,Lonicera maackii,1453177897,39.016884,-94.072552,HUMAN_OBSERVATION,"cdround,gass84",12.23333329,11.63333325,28.86683107,1012.663762,31.20000076,-9.100000381,40.30000114,22.0333333,-0.866666714,24.28333346,-0.866666714,1013,125,34,38.1798187,350,118,321,118
675,Lonicera maackii,1453189060,38.951846,-77.076526,HUMAN_OBSERVATION,"cdround,gass84",12.87916656,10.95833317,31.13162851,875.7839516,30,-5.199999809,35.19999981,21.41666651,1.900000016,23.53333314,1.900000016,1082,109,71,11.55963027,303,234,291,234
676,Lonicera maackii,1806323651,39.033966,-84.239137,HUMAN_OBSERVATION,"cdround,gass84",11.50416666,11.64166646,31.37915455,918.4954632,29,-8.100000381,37.10000038,11.06666633,-0.25,22.48333359,-0.25,1111,118,71,16.66949999,328,226,306,226
677,Lonicera maackii,1453301894,38.975594,-77.221283,HUMAN_OBSERVATION,"cdround,gass84",13.22083331,11.59166653,32.19907455,880.0605677,30.79999924,-5.199999809,35.99999905,21.83333302,2.183333437,23.94999981,2.183333437,1024,102,68,11.20114661,287,222,279,222
678,Lonicera maackii,1665660151,38.949403,-95.274904,PRESERVED_SPECIMEN, ,12.77499999,11.58333302,28.88611767,1016.387318,31.79999924,-8.300000191,40.09999943,22.66666651,-0.283333341,24.96666654,-0.283333341,1000,141,29,44.47778031,374,103,335,103
679,Lonicera maackii,1453195096,38.945745,-77.000107,HUMAN_OBSERVATION,"cdround,gass84",13.02916667,11.025,31.14406854,878.9209777,30.29999924,-5.099999905,35.39999914,21.5666666,2.016666651,23.73333327,2.016666651,1091,110,72,11.70332802,307,236,294,236
680,Lonicera maackii,1453192352,38.963318,-76.935427,HUMAN_OBSERVATION,"cdround,gass84",13.22916668,11.35833341,31.7271877,880.9381791,30.70000076,-5.099999905,35.80000067,21.76666673,2.200000048,23.96666654,2.200000048,1095,112,71,12.78552238,312,236,299,236
681,Lonicera maackii,1453054456,38.966806,-76.810859,HUMAN_OBSERVATION,gass84,13.0083335,11.68333361,32.45370447,878.6633338,30.5,-5.5,36,21.50000032,2.000000119,23.70000045,2.000000119,1124,116,73,12.33811148,318,242,303,242
682,Lonicera maackii,1227722460,38.972322,-90.466833,HUMAN_OBSERVATION,gass84,12.42916671,10.89166677,28.14384123,993.0999755,30.70000076,-8,38.70000076,22.18333371,-0.433333357,24.25000032,-0.433333357,962,103,45,22.21907034,290,168,271,168
683,Lonicera maackii,1227722209,38.936688,-77.050822,HUMAN_OBSERVATION,gass84,13.17083338,11.14166666,31.38497693,878.7321891,30.39999962,-5.099999905,35.49999952,21.73333359,2.166666766,23.86666679,2.166666766,1064,107,70,11.76742884,299,231,288,231
684,Lonicera maackii,1453066188,38.966138,-76.811943,HUMAN_OBSERVATION,gass84,13.03750018,11.70833359,32.43305668,879.0028737,30.60000038,-5.5,36.10000038,21.53333378,2.016666691,23.71666718,2.016666691,1121,115,72,12.31397616,317,241,303,241
685,Lonicera maackii,1227759197,38.984377,-78.118005,HUMAN_OBSERVATION,gass84,12.27083339,13.30833328,35.48888966,875.4802783,30.29999924,-7.199999809,37.49999905,20.86666679,1.250000079,22.89999994,1.250000079,986,98,64,13.9832196,290,199,281,199
686,Lonicera maackii,997427559,39.00727,-94.81129,PRESERVED_SPECIMEN, ,12.75000004,11.55,28.947368,1013.084852,31.70000076,-8.199999809,39.90000057,22.64999994,-0.283333262,24.90000025,-0.283333262,1008,134,30,43.21173282,367,104,326,104
687,Lonicera maackii,1453079895,38.947891,-75.884381,HUMAN_OBSERVATION,gass84,13.15416673,12.05833318,33.40258552,870.8524026,30.89999962,-5.199999809,36.09999943,23.1833334,8.916666746,23.75,2.283333341,1116,107,75,11.38573513,309,250,305,255
688,Lonicera maackii,1640032336,38.951803,-75.936539,HUMAN_OBSERVATION,gass84,13.17916663,11.85833321,32.93981533,873.169397,30.79999924,-5.199999809,35.99999905,23.23333311,8.933333397,23.79999987,2.26666673,1119,107,75,11.19327967,309,252,306,256
689,Lonicera maackii,1257817985,38.947222,-91.990278,PRESERVED_SPECIMEN,"cdround,gass84,iddatunl",12.02500004,11.59999997,29.36708853,991.074948,30.60000038,-8.899999619,39.5,17.36666656,-0.799999913,23.86666679,-0.799999913,1019,128,41,28.21243141,338,156,290,156
690,Lonicera maackii,1453542993,38.969552,-76.485662,HUMAN_OBSERVATION,"cdround,gass84",13.37500001,10.69999986,30.48433017,882.4668475,30.5,-4.599999905,35.0999999,21.95000029,2.349999964,24.15000025,2.349999964,1106,107,72,12.61587184,309,245,308,245
691,Lonicera maackii,891094539,38.959552,-76.48873,HUMAN_OBSERVATION,"cdround,gass84",13.3833334,10.74999977,30.62678006,880.5275769,30.5,-4.599999905,35.0999999,21.93333356,2.366666615,24.11666711,2.366666615,1108,108,72,12.83547959,311,245,309,245
692,Lonicera maackii,1097989777,38.94967,-78.19789,PRESERVED_SPECIMEN,"gass84,iddatunl",12.42083319,13.12500001,35.09358281,875.4491209,30.5,-6.900000095,37.4000001,20.99999984,1.383333365,23.04999987,1.383333365,973,96,63,14.20225038,286,196,279,196
693,Lonicera maackii,1098160497,39.024619,-90.962303,PRESERVED_SPECIMEN,"gass84,iddatunl",12.38750005,11.7916667,29.77693583,990.5602826,31,-8.600000381,39.60000038,17.85000022,-0.433333357,24.20000013,-0.433333357,933,107,42,24.8313674,295,151,266,151
694,Lonicera maackii,1320852279,38.9694,-77.1767,PRESERVED_SPECIMEN,gass84,13.26666673,11.64999995,32.36111182,880.7030561,30.79999924,-5.199999809,35.99999905,21.88333321,2.216666738,24,2.216666738,1031,103,68,11.44716433,290,224,281,224
696,Lonicera maackii,176976897,39.0366,-95.590379,PRESERVED_SPECIMEN, ,12.57500007,11.7333333,29.04290449,1022.640294,31.79999924,-8.600000381,40.39999962,22.5,-0.566666683,24.83333302,-0.566666683,923,131,25,46.24032971,352,89,323,89
697,Lonicera maackii,176976916,38.950995,-95.266149,PRESERVED_SPECIMEN, ,12.64166675,11.43333351,28.6549708,1014.994041,31.60000038,-8.300000191,39.90000057,22.51666689,-0.400000095,24.81666692,-0.400000095,998,140,29,44.77986783,374,102,335,102
698,Lonicera maackii,1261005782,38.98222,-94.52972,PRESERVED_SPECIMEN,gass84,12.5583333,11.18333324,28.24074091,1012.406741,31.29999924,-8.300000191,39.59999943,22.43333324,-0.483333389,24.68333308,-0.483333389,1009,131,31,41.94618195,362,108,325,108
699,Lonicera maackii,1261001283,39.01111,-90.92611,PRESERVED_SPECIMEN,gass84,12.30416671,11.59166663,29.4953355,989.6979737,30.79999924,-8.5,39.29999924,17.75000016,-0.516666651,24.10000006,-0.516666651,935,107,42,24.71600826,294,152,266,152
700,Lonicera maackii,176976910,38.935201,-95.288586,PRESERVED_SPECIMEN, ,12.83750009,11.69166654,29.08374775,1017.162115,31.89999962,-8.300000191,40.19999981,22.73333343,-0.233333349,25.05000019,-0.233333349,998,141,29,44.72251532,375,102,335,102
701,Lonicera maackii,1318974484,38.9711,-77.0442,PRESERVED_SPECIMEN,gass84,12.99166668,11.16666681,31.45539861,879.1520554,30.20000076,-5.300000191,35.50000095,21.55000003,1.966666659,23.6833334,1.966666659,1084,109,71,11.82309703,305,234,293,234
702,Lonicera maackii,1322152583,38.9986,-77.2542,PRESERVED_SPECIMEN,gass84,13.17083326,11.69166662,32.38688867,881.103264,30.79999924,-5.300000191,36.09999943,21.79999971,2.116666714,23.91666635,2.116666714,1022,102,68,11.27180061,287,221,279,221
704,Lonicera maackii,1320911930,38.9761,-77.2353,PRESERVED_SPECIMEN,gass84,13.24583336,11.65833337,32.38426022,880.5846598,30.79999924,-5.199999809,35.99999905,21.86666648,2.216666738,23.98333327,2.216666738,1023,102,68,11.32898231,287,221,279,221
705,Lonicera maackii,1321319719,38.9392,-76.9342,PRESERVED_SPECIMEN,gass84,13.325,11.4166666,31.80130047,880.2879204,30.79999924,-5.099999905,35.89999914,21.86666679,2.299999972,24.04999987,2.299999972,1081,110,71,12.49566791,307,234,295,234
706,Lonicera maackii,1321638124,38.9806,-77.1006,PRESERVED_SPECIMEN,gass84,12.9416667,11.16666679,31.45539855,878.4279083,30.20000076,-5.300000191,35.50000095,21.51666657,1.916666746,23.63333321,1.916666746,1074,108,71,11.43963007,301,232,289,232
707,Lonicera maackii,1319102944,38.9558,-76.9458,PRESERVED_SPECIMEN,gass84,13.22916668,11.35833341,31.7271877,880.9381791,30.70000076,-5.099999905,35.80000067,21.76666673,2.200000048,23.96666654,2.200000048,1093,111,71,12.5749529,311,236,298,236
708,Lonicera maackii,1320736999,39.0144,-77.055,PRESERVED_SPECIMEN,gass84,12.87499995,11.16666678,31.45539895,879.3450471,30.10000038,-5.400000095,35.50000048,21.43333324,1.849999984,23.58333302,1.849999984,1094,111,72,11.65667359,307,236,293,236
709,Lonicera maackii,1318330721,38.9778,-77.0078,PRESERVED_SPECIMEN,gass84,12.98333337,11.06666671,31.26176987,878.6801442,30.20000076,-5.199999809,35.40000057,21.51666689,1.966666698,23.6833334,1.966666698,1100,112,72,12.05487357,311,237,297,237
710,Lonicera maackii,1839250938,38.833967,-77.06935,HUMAN_OBSERVATION,"cdround,gass84",13.37083335,11.42499989,32.09269555,874.0045263,30.70000076,-4.900000095,35.60000086,23.35000006,2.416666647,24.03333346,2.416666647,1035,101,69,10.98380088,287,228,280,228
711,Lonicera maackii,1841213292,38.914713,-77.222558,HUMAN_OBSERVATION,"cdround,gass84",12.8083335,11.26666652,31.73708837,871.8080383,30.10000038,-5.400000095,35.50000048,21.33333365,1.866666794,23.41666698,1.866666794,1057,105,70,10.95123895,294,228,285,228
712,Lonicera maackii,1838360232,38.833213,-77.069978,HUMAN_OBSERVATION,"cdround,gass84",13.30000014,11.36666674,32.01877913,872.1811847,30.60000038,-4.900000095,35.50000048,23.26666705,2.366666694,23.91666698,2.366666694,1042,102,69,11.16397104,289,228,282,228
713,Lonicera maackii,1847426708,38.888611,-78.162498,HUMAN_OBSERVATION,"cdround,gass84",11.81666668,11.84999984,33.1005576,865.5537857,29.20000076,-6.599999905,35.80000067,20.30000019,0.916666706,22.31666692,0.916666706,1018,100,67,13.47573324,295,206,287,206
714,Lonicera maackii,1841226109,38.910192,-77.145303,HUMAN_OBSERVATION,"cdround,gass84",13.02916674,11.37500032,31.9522486,875.3920041,30.29999924,-5.300000191,35.59999943,21.58333317,2.050000032,23.69999981,2.050000032,1054,105,70,11.11111289,294,229,285,229
715,Lonicera maackii,1841291727,38.806494,-77.115631,HUMAN_OBSERVATION,"cdround,gass84",13.4749999,11.79999971,32.77777698,873.6769323,31,-5,36,23.4333334,2.533333182,24.13333352,2.533333182,1024,99,68,10.86956905,284,225,279,225
716,Lonicera maackii,1841212108,38.91458,-77.221987,HUMAN_OBSERVATION,"cdround,gass84",12.8083335,11.26666652,31.73708837,871.8080383,30.10000038,-5.400000095,35.50000048,21.33333365,1.866666794,23.41666698,1.866666794,1057,105,70,10.95123895,294,228,285,228
717,Lonicera maackii,1839245685,38.833138,-77.07,HUMAN_OBSERVATION,"cdround,gass84",13.30000014,11.36666674,32.01877913,872.1811847,30.60000038,-4.900000095,35.50000048,23.26666705,2.366666694,23.91666698,2.366666694,1042,102,69,11.16397104,289,228,282,228
718,Lonicera maackii,1841235691,38.88466,-77.161771,HUMAN_OBSERVATION,"cdround,gass84",13.07499996,11.3833333,31.97565584,874.4491762,30.39999962,-5.199999809,35.59999943,21.61666663,2.100000024,23.73333327,2.100000024,1049,103,70,10.72381635,290,229,283,229
719,Lonicera maackii,1841212129,38.914653,-77.221863,HUMAN_OBSERVATION,"cdround,gass84",12.8083335,11.26666652,31.73708837,871.8080383,30.10000038,-5.400000095,35.50000048,21.33333365,1.866666794,23.41666698,1.866666794,1057,105,70,10.95123895,294,228,285,228
720,Lonicera maackii,1841221331,38.856976,-77.161866,HUMAN_OBSERVATION,"cdround,gass84",13.12083325,11.44166657,32.13951293,872.768477,30.5,-5.099999905,35.5999999,21.6500001,2.183333278,23.76666673,2.183333278,1043,102,70,10.50862678,288,229,282,229
721,Lonicera maackii,1841268619,38.888528,-77.119492,HUMAN_OBSERVATION,"cdround,gass84",13.05833335,11.18333342,31.5913381,874.7073022,30.29999924,-5.099999905,35.39999914,21.58333302,2.083333413,23.69999981,2.083333413,1056,104,70,11.00894266,293,230,285,230
722,Lonicera maackii,1847474641,38.833162,-77.069953,HUMAN_OBSERVATION,"cdround,gass84",13.30000014,11.36666674,32.01877913,872.1811847,30.60000038,-4.900000095,35.50000048,23.26666705,2.366666694,23.91666698,2.366666694,1042,102,69,11.16397104,289,228,282,228
723,Lonicera maackii,1847518759,38.915567,-77.222237,HUMAN_OBSERVATION,"cdround,gass84",12.8083335,11.26666652,31.73708837,871.8080383,30.10000038,-5.400000095,35.50000048,21.33333365,1.866666794,23.41666698,1.866666794,1057,105,70,10.95123895,294,228,285,228
724,Lonicera maackii,1847467001,38.8372,-77.134988,HUMAN_OBSERVATION,"cdround,gass84",13.25833338,11.56666666,32.30912415,873.8312471,30.70000076,-5.099999905,35.80000067,23.23333343,2.316666762,23.91666667,2.316666762,1035,101,69,10.78632319,286,227,280,227
725,Lonicera maackii,1847484754,38.875855,-77.425201,HUMAN_OBSERVATION,"cdround,gass84",13.08750006,12.10833333,33.35628956,875.4430754,30.70000076,-5.599999905,36.30000067,21.66666698,2.100000143,23.76666705,2.100000143,1012,100,67,11.01962875,281,218,275,218
726,Lonicera maackii,1847571145,38.809394,-77.112694,HUMAN_OBSERVATION,"cdround,gass84",13.44999995,11.7499998,32.72980481,872.9755888,30.89999962,-5,35.89999962,23.39999994,2.49999996,24.08333365,2.49999996,1025,99,68,10.79302558,284,226,279,226
727,Lonicera maackii,1847452748,38.832478,-77.070739,HUMAN_OBSERVATION,"cdround,gass84",13.30000014,11.36666674,32.01877913,872.1811847,30.60000038,-4.900000095,35.50000048,23.26666705,2.366666694,23.91666698,2.366666694,1042,102,69,11.16397104,289,228,282,228
728,Lonicera maackii,1847478287,38.834053,-77.069205,HUMAN_OBSERVATION,"cdround,gass84",13.37083335,11.42499989,32.09269555,874.0045263,30.70000076,-4.900000095,35.60000086,23.35000006,2.416666647,24.03333346,2.416666647,1035,101,69,10.98380088,287,228,280,228
729,Lonicera maackii,1457624039,38.883273,-76.965144,HUMAN_OBSERVATION,"cdround,gass84",13.35833328,11.18333346,31.50234692,877.4312413,30.70000076,-4.800000191,35.50000095,21.88333321,2.366666714,24.04999956,2.366666714,1064,106,70,11.9485991,298,232,289,232
730,Lonicera maackii,1500237492,38.887691,-76.962375,HUMAN_OBSERVATION,"cdround,gass84",13.40416659,11.29166673,31.62931915,878.0775865,30.79999924,-4.900000095,35.69999933,21.93333308,2.399999857,24.09999943,2.399999857,1061,106,70,12.03998874,298,231,289,231
731,Lonicera maackii,1500263148,38.890799,-76.966609,HUMAN_OBSERVATION,gass84,13.40416659,11.29166673,31.62931915,878.0775865,30.79999924,-4.900000095,35.69999933,21.93333308,2.399999857,24.09999943,2.399999857,1061,106,70,12.03998874,298,231,289,231
732,Lonicera maackii,1500237670,38.883241,-76.96548,HUMAN_OBSERVATION,"cdround,gass84",13.35833328,11.18333346,31.50234692,877.4312413,30.70000076,-4.800000191,35.50000095,21.88333321,2.366666714,24.04999956,2.366666714,1064,106,70,11.9485991,298,232,289,232
